"Notes"	"State"	"State Code"	"Year"	"Year Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Iowa"	"19"	"1999"	"1999"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	144	2480632	5.80
	"Iowa"	"19"	"1999"	"1999"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	57	2480632	2.30
	"Iowa"	"19"	"1999"	"1999"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	240	2480632	9.67
	"Iowa"	"19"	"2000"	"2000"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	113	2490111	4.54
	"Iowa"	"19"	"2000"	"2000"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	826	2490111	33.17
	"Iowa"	"19"	"2000"	"2000"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	152	2490111	6.10
	"Iowa"	"19"	"2000"	"2000"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	68	2490111	2.73
	"Iowa"	"19"	"2000"	"2000"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	235	2490111	9.44
	"Iowa"	"19"	"2001"	"2001"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	122	2496233	4.89
	"Iowa"	"19"	"2001"	"2001"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	784	2496233	31.41
	"Iowa"	"19"	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	152	2496233	6.09
	"Iowa"	"19"	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	59	2496233	2.36
	"Iowa"	"19"	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	254	2496233	10.18
	"Iowa"	"19"	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	138	2499804	5.52
	"Iowa"	"19"	"2002"	"2002"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	777	2499804	31.08
	"Iowa"	"19"	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	141	2499804	5.64
	"Iowa"	"19"	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	63	2499804	2.52
	"Iowa"	"19"	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	269	2499804	10.76
	"Iowa"	"19"	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	144	2507275	5.74
	"Iowa"	"19"	"2003"	"2003"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	857	2507275	34.18
	"Iowa"	"19"	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	153	2507275	6.10
	"Iowa"	"19"	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	71	2507275	2.83
	"Iowa"	"19"	"2003"	"2003"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	297	2507275	11.85
	"Iowa"	"19"	"2004"	"2004"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	135	2518213	5.36
	"Iowa"	"19"	"2004"	"2004"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	781	2518213	31.01
	"Iowa"	"19"	"2004"	"2004"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	129	2518213	5.12
	"Iowa"	"19"	"2004"	"2004"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	65	2518213	2.58
	"Iowa"	"19"	"2004"	"2004"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	294	2518213	11.67
	"Iowa"	"19"	"2005"	"2005"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	150	2528395	5.93
	"Iowa"	"19"	"2005"	"2005"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	808	2528395	31.96
	"Iowa"	"19"	"2005"	"2005"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	157	2528395	6.21
	"Iowa"	"19"	"2005"	"2005"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	54	2528395	2.14
	"Iowa"	"19"	"2005"	"2005"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	290	2528395	11.47
	"Iowa"	"19"	"2006"	"2006"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	163	2544109	6.41
	"Iowa"	"19"	"2006"	"2006"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	828	2544109	32.55
	"Iowa"	"19"	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	156	2544109	6.13
	"Iowa"	"19"	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	51	2544109	2.00
	"Iowa"	"19"	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	293	2544109	11.52
	"Iowa"	"19"	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	158	2557029	6.18
	"Iowa"	"19"	"2007"	"2007"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	797	2557029	31.17
	"Iowa"	"19"	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	149	2557029	5.83
	"Iowa"	"19"	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	66	2557029	2.58
	"Iowa"	"19"	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	276	2557029	10.79
	"Iowa"	"19"	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	161	2569944	6.26
	"Iowa"	"19"	"2008"	"2008"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	828	2569944	32.22
	"Iowa"	"19"	"2008"	"2008"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	158	2569944	6.15
	"Iowa"	"19"	"2008"	"2008"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	73	2569944	2.84
	"Iowa"	"19"	"2008"	"2008"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	325	2569944	12.65
	"Iowa"	"19"	"2009"	"2009"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	160	2582744	6.19
	"Iowa"	"19"	"2009"	"2009"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	864	2582744	33.45
	"Iowa"	"19"	"2009"	"2009"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	149	2582744	5.77
	"Iowa"	"19"	"2009"	"2009"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	96	2582744	3.72
	"Iowa"	"19"	"2009"	"2009"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	299	2582744	11.58
	"Iowa"	"19"	"2010"	"2010"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	165	2593467	6.36
	"Iowa"	"19"	"2010"	"2010"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	859	2593467	33.12
	"Iowa"	"19"	"2010"	"2010"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	131	2593467	5.05
	"Iowa"	"19"	"2010"	"2010"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	39	2593467	1.50
	"Iowa"	"19"	"2010"	"2010"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	313	2593467	12.07
	"Iowa"	"19"	"2011"	"2011"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	162	2604571	6.22
	"Iowa"	"19"	"2011"	"2011"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	836	2604571	32.10
	"Iowa"	"19"	"2011"	"2011"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	129	2604571	4.95
	"Iowa"	"19"	"2011"	"2011"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	75	2604571	2.88
	"Iowa"	"19"	"2011"	"2011"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	359	2604571	13.78
	"Iowa"	"19"	"2012"	"2012"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	155	2603881	5.95
	"Iowa"	"19"	"2012"	"2012"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	893	2603881	34.29
	"Iowa"	"19"	"2012"	"2012"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	127	2603881	4.88
	"Iowa"	"19"	"2012"	"2012"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	56	2603881	2.15
	"Iowa"	"19"	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	334	2603881	12.83
	"Iowa"	"19"	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	173	2609537	6.63
	"Iowa"	"19"	"2013"	"2013"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	871	2609537	33.38
	"Iowa"	"19"	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	132	2609537	5.06
	"Iowa"	"19"	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	68	2609537	2.61
	"Iowa"	"19"	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	371	2609537	14.22
	"Iowa"	"19"	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	209	2615777	7.99
	"Iowa"	"19"	"2014"	"2014"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	797	2615777	30.47
	"Iowa"	"19"	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	152	2615777	5.81
	"Iowa"	"19"	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	76	2615777	2.91
	"Iowa"	"19"	"2014"	"2014"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	344	2615777	13.15
	"Iowa"	"19"	"2015"	"2015"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	242	2621022	9.23
	"Iowa"	"19"	"2015"	"2015"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	749	2621022	28.58
	"Iowa"	"19"	"2015"	"2015"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	136	2621022	5.19
	"Iowa"	"19"	"2015"	"2015"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	77	2621022	2.94
	"Iowa"	"19"	"2015"	"2015"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	373	2621022	14.23
	"Iowa"	"19"	"2016"	"2016"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	209	2620478	7.98
	"Iowa"	"19"	"2016"	"2016"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	809	2620478	30.87
	"Iowa"	"19"	"2016"	"2016"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	148	2620478	5.65
	"Iowa"	"19"	"2016"	"2016"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	67	2620478	2.56
	"Iowa"	"19"	"2016"	"2016"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	390	2620478	14.88
	"Kansas"	"20"	"1999"	"1999"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	144	2321650	6.20
	"Kansas"	"20"	"1999"	"1999"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	643	2321650	27.70
	"Kansas"	"20"	"1999"	"1999"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	167	2321650	7.19
	"Kansas"	"20"	"1999"	"1999"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	51	2321650	2.20
	"Kansas"	"20"	"1999"	"1999"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	256	2321650	11.03
	"Kansas"	"20"	"2000"	"2000"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	141	2332189	6.05
	"Kansas"	"20"	"2000"	"2000"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	651	2332189	27.91
	"Kansas"	"20"	"2000"	"2000"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	160	2332189	6.86
	"Kansas"	"20"	"2000"	"2000"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	53	2332189	2.27
	"Kansas"	"20"	"2000"	"2000"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	277	2332189	11.88
	"Kansas"	"20"	"2001"	"2001"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	179	2346559	7.63
	"Kansas"	"20"	"2001"	"2001"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	642	2346559	27.36
	"Kansas"	"20"	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	158	2346559	6.73
	"Kansas"	"20"	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	53	2346559	2.26
	"Kansas"	"20"	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	260	2346559	11.08
	"Kansas"	"20"	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	170	2359151	7.21
	"Kansas"	"20"	"2002"	"2002"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	640	2359151	27.13
	"Kansas"	"20"	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	151	2359151	6.40
	"Kansas"	"20"	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	54	2359151	2.29
	"Kansas"	"20"	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	286	2359151	12.12
	"Kansas"	"20"	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	173	2368366	7.30
	"Kansas"	"20"	"2003"	"2003"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	674	2368366	28.46
	"Kansas"	"20"	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	153	2368366	6.46
	"Kansas"	"20"	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	55	2368366	2.32
	"Kansas"	"20"	"2003"	"2003"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	287	2368366	12.12
	"Kansas"	"20"	"2004"	"2004"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	167	2378627	7.02
	"Kansas"	"20"	"2004"	"2004"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	710	2378627	29.85
	"Kansas"	"20"	"2004"	"2004"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	156	2378627	6.56
	"Kansas"	"20"	"2004"	"2004"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	40	2378627	1.68
	"Kansas"	"20"	"2004"	"2004"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	315	2378627	13.24
	"Kansas"	"20"	"2005"	"2005"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	170	2388314	7.12
	"Kansas"	"20"	"2005"	"2005"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	689	2388314	28.85
	"Kansas"	"20"	"2005"	"2005"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	172	2388314	7.20
	"Kansas"	"20"	"2005"	"2005"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	63	2388314	2.64
	"Kansas"	"20"	"2005"	"2005"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	306	2388314	12.81
	"Kansas"	"20"	"2006"	"2006"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	197	2403523	8.20
	"Kansas"	"20"	"2006"	"2006"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	667	2403523	27.75
	"Kansas"	"20"	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	162	2403523	6.74
	"Kansas"	"20"	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	59	2403523	2.45
	"Kansas"	"20"	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	322	2403523	13.40
	"Kansas"	"20"	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	164	2421273	6.77
	"Kansas"	"20"	"2007"	"2007"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	590	2421273	24.37
	"Kansas"	"20"	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	169	2421273	6.98
	"Kansas"	"20"	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	58	2421273	2.40
	"Kansas"	"20"	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	329	2421273	13.59
	"Kansas"	"20"	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	189	2440751	7.74
	"Kansas"	"20"	"2008"	"2008"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	601	2440751	24.62
	"Kansas"	"20"	"2008"	"2008"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	159	2440751	6.51
	"Kansas"	"20"	"2008"	"2008"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	86	2440751	3.52
	"Kansas"	"20"	"2008"	"2008"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	288	2440751	11.80
	"Kansas"	"20"	"2009"	"2009"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	166	2460601	6.75
	"Kansas"	"20"	"2009"	"2009"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	635	2460601	25.81
	"Kansas"	"20"	"2009"	"2009"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	182	2460601	7.40
	"Kansas"	"20"	"2009"	"2009"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	82	2460601	3.33
	"Kansas"	"20"	"2009"	"2009"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	322	2460601	13.09
	"Kansas"	"20"	"2010"	"2010"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	182	2477002	7.35
	"Kansas"	"20"	"2010"	"2010"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	656	2477002	26.48
	"Kansas"	"20"	"2010"	"2010"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	165	2477002	6.66
	"Kansas"	"20"	"2010"	"2010"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	66	2477002	2.66
	"Kansas"	"20"	"2010"	"2010"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	361	2477002	14.57
	"Kansas"	"20"	"2011"	"2011"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	215	2488577	8.64
	"Kansas"	"20"	"2011"	"2011"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	658	2488577	26.44
	"Kansas"	"20"	"2011"	"2011"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	172	2488577	6.91
	"Kansas"	"20"	"2011"	"2011"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	75	2488577	3.01
	"Kansas"	"20"	"2011"	"2011"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	340	2488577	13.66
	"Kansas"	"20"	"2012"	"2012"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	181	2491636	7.26
	"Kansas"	"20"	"2012"	"2012"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	652	2491636	26.17
	"Kansas"	"20"	"2012"	"2012"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	159	2491636	6.38
	"Kansas"	"20"	"2012"	"2012"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	66	2491636	2.65
	"Kansas"	"20"	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	428	2491636	17.18
	"Kansas"	"20"	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	181	2488894	7.27
	"Kansas"	"20"	"2013"	"2013"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	626	2488894	25.15
	"Kansas"	"20"	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	162	2488894	6.51
	"Kansas"	"20"	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	101	2488894	4.06
	"Kansas"	"20"	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	359	2488894	14.42
	"Kansas"	"20"	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	180	2488562	7.23
	"Kansas"	"20"	"2014"	"2014"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	666	2488562	26.76
	"Kansas"	"20"	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	191	2488562	7.68
	"Kansas"	"20"	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	112	2488562	4.50
	"Kansas"	"20"	"2014"	"2014"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	378	2488562	15.19
	"Kansas"	"20"	"2015"	"2015"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	182	2485231	7.32
	"Kansas"	"20"	"2015"	"2015"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	664	2485231	26.72
	"Kansas"	"20"	"2015"	"2015"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	187	2485231	7.52
	"Kansas"	"20"	"2015"	"2015"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	91	2485231	3.66
	"Kansas"	"20"	"2015"	"2015"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	399	2485231	16.05
	"Kansas"	"20"	"2016"	"2016"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	237	2470296	9.59
	"Kansas"	"20"	"2016"	"2016"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	649	2470296	26.27
	"Kansas"	"20"	"2016"	"2016"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	205	2470296	8.30
	"Kansas"	"20"	"2016"	"2016"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	61	2470296	2.47
	"Kansas"	"20"	"2016"	"2016"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	442	2470296	17.89
	"Kentucky"	"21"	"1999"	"1999"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	285	3515736	8.11
	"Kentucky"	"21"	"1999"	"1999"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1569	3515736	44.63
	"Kentucky"	"21"	"1999"	"1999"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	322	3515736	9.16
	"Kentucky"	"21"	"1999"	"1999"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	137	3515736	3.90
	"Kentucky"	"21"	"1999"	"1999"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	384	3515736	10.92
	"Kentucky"	"21"	"2000"	"2000"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	268	3536976	7.58
	"Kentucky"	"21"	"2000"	"2000"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1576	3536976	44.56
	"Kentucky"	"21"	"2000"	"2000"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	322	3536976	9.10
	"Kentucky"	"21"	"2000"	"2000"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	122	3536976	3.45
	"Kentucky"	"21"	"2000"	"2000"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	430	3536976	12.16
	"Kentucky"	"21"	"2001"	"2001"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	295	3560975	8.28
	"Kentucky"	"21"	"2001"	"2001"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1635	3560975	45.91
	"Kentucky"	"21"	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	308	3560975	8.65
	"Kentucky"	"21"	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	114	3560975	3.20
	"Kentucky"	"21"	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	414	3560975	11.63
	"Kentucky"	"21"	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	331	3581257	9.24
	"Kentucky"	"21"	"2002"	"2002"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1590	3581257	44.40
	"Kentucky"	"21"	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	297	3581257	8.29
	"Kentucky"	"21"	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	132	3581257	3.69
	"Kentucky"	"21"	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	461	3581257	12.87
	"Kentucky"	"21"	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	330	3603436	9.16
	"Kentucky"	"21"	"2003"	"2003"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1720	3603436	47.73
	"Kentucky"	"21"	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	280	3603436	7.77
	"Kentucky"	"21"	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	128	3603436	3.55
	"Kentucky"	"21"	"2003"	"2003"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	482	3603436	13.38
	"Kentucky"	"21"	"2004"	"2004"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	343	3627332	9.46
	"Kentucky"	"21"	"2004"	"2004"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1591	3627332	43.86
	"Kentucky"	"21"	"2004"	"2004"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	301	3627332	8.30
	"Kentucky"	"21"	"2004"	"2004"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	124	3627332	3.42
	"Kentucky"	"21"	"2004"	"2004"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	476	3627332	13.12
	"Kentucky"	"21"	"2005"	"2005"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	343	3654875	9.38
	"Kentucky"	"21"	"2005"	"2005"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1663	3654875	45.50
	"Kentucky"	"21"	"2005"	"2005"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	313	3654875	8.56
	"Kentucky"	"21"	"2005"	"2005"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	123	3654875	3.37
	"Kentucky"	"21"	"2005"	"2005"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	486	3654875	13.30
	"Kentucky"	"21"	"2006"	"2006"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	319	3680954	8.67
	"Kentucky"	"21"	"2006"	"2006"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1626	3680954	44.17
	"Kentucky"	"21"	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	341	3680954	9.26
	"Kentucky"	"21"	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	129	3680954	3.50
	"Kentucky"	"21"	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	529	3680954	14.37
